Step,Difficulty,Estimated Skill,Uncertainty,Recent Win Rate,Error Rate,Reward,Method,Player Profile,Seed
116,0.30000001192092896,0.23700523284738273,0.3164675164014621,0.2,0.15000001192207582,-1.0308233770123376,Static Easy,Unseen Low Skill,108
117,0.30000001192092896,0.219689433240662,0.2577193320224024,0.2,0.28433443119268376,-1.041319409720434,Static Easy,Unseen Low Skill,108
118,0.30000001192092896,0.2069860198639872,0.2423447112555827,0.2,0.15000001192166293,-1.0271172367549817,Static Easy,Unseen Low Skill,108
119,0.30000001192092896,0.1961881184937938,0.23599300456731137,0.2,0.15000001192151619,-1.026799651420546,Static Easy,Unseen Low Skill,108
120,0.30000001192092896,0.18700990232911358,0.23059405388226753,0.2,0.1500000119213987,-1.0265297038862764,Static Easy,Unseen Low Skill,108
121,0.30000001192092896,0.22420841858912266,0.3531238389478224,0.3,0.15000001192130477,-0.31265619313954013,Static Easy,Unseen Low Skill,108
122,0.30000001192092896,0.2106144573620175,0.27444198883814247,0.3,0.1641800151280797,-0.31014010095472994,Static Easy,Unseen Low Skill,108
123,0.30000001192092896,0.19927229036707275,0.2669360080642744,0.3,0.1500000119211695,-0.30834680159534256,Static Easy,Unseen Low Skill,108
124,0.30000001192092896,0.18851783432577568,0.2649769715521155,0.3,0.2242409516269577,-0.31567294374031096,Static Easy,Unseen Low Skill,108
125,0.30000001192092896,0.18046504092254617,0.2268426446774317,0.2,0.1516746695017052,-1.0265095991840494,Static Easy,Unseen Low Skill,108
126,0.30000001192092896,0.17232837567907516,0.17712221747823675,0.1,0.2377940595497935,-1.9126355168288973,Static Easy,Unseen Low Skill,108
127,0.30000001192092896,0.2117291209365526,0.3313358175249248,0.2,0.15000001192102744,-1.0315667920683533,Static Easy,Unseen Low Skill,108
128,0.30000001192092896,0.24521975440540578,0.34076422964396924,0.3,0.1500000119210078,-0.312038212674303,Static Easy,Unseen Low Skill,108
129,0.30000001192092896,0.2273920243842404,0.28855455148500997,0.3,0.23631790990022247,-0.3180595185642757,Static Easy,Unseen Low Skill,108
130,0.30000001192092896,0.21353322233593655,0.2753247915754714,0.3,0.15000001192097942,-0.3087662407708738,Static Easy,Unseen Low Skill,108
131,0.30000001192092896,0.24609496616581733,0.3376679308473946,0.3,0.19388497385827627,-0.3162718939281992,Static Easy,Unseen Low Skill,108
132,0.30000001192092896,0.22939615589781254,0.28479148564114126,0.3,0.15230447541842515,-0.309470021823901,Static Easy,Unseen Low Skill,108
133,0.30000001192092896,0.21523673412246958,0.2763268573322686,0.3,0.15000001192095483,-0.30881634405871,Static Easy,Unseen Low Skill,108
134,0.30000001192092896,0.24665550059768554,0.34967819586237103,0.4,0.2530483463037366,0.2372112555765071,Static Easy,Unseen Low Skill,108
135,0.30000001192092896,0.22990717711736033,0.30077671921273513,0.4,0.1500000119209455,0.24996116284726821,Static Easy,Unseen Low Skill,108
136,0.30000001192092896,0.26067110215908346,0.35254641680574383,0.5,0.15000001192094214,0.6473726779676181,Static Easy,Unseen Low Skill,108
137,0.30000001192092896,0.24169116815232208,0.30821542096752236,0.4,0.158618031402651,0.2487274258113586,Static Easy,Unseen Low Skill,108
138,0.30000001192092896,0.2706874945388003,0.3416033955665786,0.4,0.1500000119209374,0.24791982902957727,Static Easy,Unseen Low Skill,108
139,0.30000001192092896,0.24955818691982995,0.31537999967488567,0.4,0.2017456817527111,0.2440564318409846,Static Easy,Unseen Low Skill,108
140,0.30000001192092896,0.2323744604911816,0.30222806237381233,0.4,0.1500000119209344,0.24988859568921604,Static Easy,Unseen Low Skill,108
141,0.30000001192092896,0.2619254932102027,0.3434524166750549,0.4,0.2061866663627759,0.2422087125299698,Static Easy,Unseen Low Skill,108
142,0.30000001192092896,0.24288667083799817,0.3084117155189996,0.4,0.1500000119209324,0.249579413031957,Static Easy,Unseen Low Skill,108
143,0.30000001192092896,0.224718380396679,0.30550994241604834,0.4,0.28235277358394656,0.23648922552080318,Static Easy,Unseen Low Skill,108
144,0.30000001192092896,0.21041096640043366,0.2768201647352764,0.3,0.20664391499221027,-0.3145053997359848,Static Easy,Unseen Low Skill,108
145,0.30000001192092896,0.19909932304969424,0.26683426258359,0.3,0.15000001192093074,-0.30834171432127244,Static Easy,Unseen Low Skill,108
146,0.30000001192092896,0.18801719279648968,0.2369404341773486,0.2,0.24781557225933323,-1.0366285789348004,Static Easy,Unseen Low Skill,108
147,0.30000001192092896,0.2250646154863418,0.35262019371396575,0.3,0.1500000119209301,-0.31263101087779116,Static Easy,Unseen Low Skill,108
148,0.30000001192092896,0.21155492477271604,0.24503230237875248,0.2,0.1500000119209299,-1.0272516163110301,Static Easy,Unseen Low Skill,108
149,0.30000001192092896,0.19907478970643716,0.24160045022092957,0.2,0.21645987590072788,-1.0337260101011188,Static Easy,Unseen Low Skill,108
150,0.30000001192092896,0.1894635728597971,0.2320373894888003,0.2,0.1500000119209296,-1.0266018706665325,Static Easy,Unseen Low Skill,108
151,0.30000001192092896,0.17943285332794992,0.18343573177282396,0.1,0.27407902606780293,-1.9165796891954214,Static Easy,Unseen Low Skill,108
152,0.30000001192092896,0.21722140519419808,0.3259618395541606,0.2,0.18643479484658473,-1.034941571462366,Static Easy,Unseen Low Skill,108
153,0.30000001192092896,0.20488819602439381,0.24111069723268092,0.2,0.15000001192092927,-1.0270555360537266,Static Easy,Unseen Low Skill,108
154,0.30000001192092896,0.1929246590585169,0.23987845655292306,0.2,0.2486872900238147,-1.0368626518300272,Static Easy,Unseen Low Skill,108
155,0.30000001192092896,0.18041711331608673,0.24169181914143395,0.2,0.40458991145280077,-1.0525435821023514,Static Easy,Unseen Low Skill,108
156,0.30000001192092896,0.17360454792799915,0.22270855129362527,0.2,0.15000001192092918,-1.0261354287567739,Static Easy,Unseen Low Skill,108
157,0.30000001192092896,0.16574620469190085,0.176194477453661,0.1,0.28784418900251985,-1.9175941427729348,Static Easy,Unseen Low Skill,108
158,0.30000001192092896,0.20520436306451903,0.3315271945753939,0.2,0.2119941807824051,-1.0377757778070098,Static Easy,Unseen Low Skill,108
159,0.30000001192092896,0.2379402108764091,0.33824827745409225,0.3,0.2655666344380967,-0.3234690773165141,Static Easy,Unseen Low Skill,108
160,0.30000001192092896,0.26749918085427316,0.3434788742045314,0.4,0.15000001192092918,0.24782605509768085,Static Easy,Unseen Low Skill,108
161,0.30000001192092896,0.24762430533545762,0.31119855934103624,0.4,0.15000001192092915,0.24944007084085562,Static Easy,Unseen Low Skill,108
162,0.30000001192092896,0.23026171556544953,0.28700408398115224,0.3,0.18126305052192107,-0.31247650925124953,Static Easy,Unseen Low Skill,108
163,0.30000001192092896,0.21584719296580931,0.27717719341325925,0.3,0.1583511368641425,-0.30969397335707705,Static Easy,Unseen Low Skill,108
164,0.30000001192092896,0.2029106820331753,0.2722504878565719,0.3,0.2039622517267977,-0.31400874956550817,Static Easy,Unseen Low Skill,108
165,0.30000001192092896,0.23772408133752443,0.3609936386261483,0.4,0.15000001192092918,0.24695031687660002,Static Easy,Unseen Low Skill,108
166,0.30000001192092896,0.21882881889968972,0.30793318240443357,0.4,0.38244346835636245,0.22635899404414245,Static Easy,Unseen Low Skill,108
167,0.30000001192092896,0.2062544976740617,0.28686337836374454,0.4,0.15000001192092918,0.2506568298897202,Static Easy,Unseen Low Skill,108
168,0.30000001192092896,0.19377833522646448,0.2707159929064494,0.3,0.26919930564182304,-0.3204557302095046,Static Easy,Unseen Low Skill,108
169,0.30000001192092896,0.18417455723057014,0.23201259331964783,0.2,0.2024686333376026,-1.031847492999742,Static Easy,Unseen Low Skill,108
170,0.30000001192092896,0.17531366538812562,0.17953630614148178,0.1,0.24898066973322563,-1.9138748822803966,Static Easy,Unseen Low Skill,108
171,0.30000001192092896,0.16748840247227442,0.17608420971950406,0.1,0.2685476597181163,-1.9156589764577867,Static Easy,Unseen Low Skill,108
172,0.30000001192092896,0.20761514371075868,0.333755804128281,0.2,0.15000001192092918,-1.0316877913985065,Static Easy,Unseen Low Skill,108
173,0.30000001192092896,0.1967228737634703,0.23630756649096124,0.2,0.1500000119209292,-1.0268153795166406,Static Easy,Unseen Low Skill,108
174,0.30000001192092896,0.18656438247511412,0.23386163762785395,0.2,0.21000413413166671,-1.032693495294559,Static Easy,Unseen Low Skill,108
175,0.30000001192092896,0.17882972671317243,0.17578218587313893,0.1,0.15000001192092918,-1.9037891104857498,Static Easy,Unseen Low Skill,108
176,0.30000001192092896,0.1683987023466264,0.1847700812218201,0.1,0.4071044765139692,-1.9299489517124877,Static Easy,Unseen Low Skill,108
177,0.30000001192092896,0.1633888986039579,0.1666993458088951,0.1,0.15000001192092918,-1.9033349684825376,Static Easy,Unseen Low Skill,108
178,0.30000001192092896,0.15895391122487887,0.16478329126359675,0.1,0.16177695844164733,-1.9044168604073446,Static Easy,Unseen Low Skill,108
179,0.30000001192092896,0.20036082615047246,0.3380230497519787,0.2,0.1500000119209292,-1.0319011536796916,Static Easy,Unseen Low Skill,108
180,0.30000001192092896,0.19055670383722703,0.23268040771081813,0.2,0.15000001192092915,-1.0266340215776335,Static Easy,Unseen Low Skill,108
181,0.30000001192092896,0.18185254341208296,0.22901386808381363,0.2,0.174710442513293,-1.0289217376555195,Static Easy,Unseen Low Skill,108
182,0.30000001192092896,0.21982466350959595,0.3265737336583767,0.2,0.15000001192092918,-1.0313286878750114,Static Easy,Unseen Low Skill,108
183,0.30000001192092896,0.252100965592482,0.33671645835741215,0.3,0.15000001192092918,-0.31183582410996336,Static Easy,Unseen Low Skill,108
184,0.30000001192092896,0.27953582236293517,0.3363984968464949,0.4,0.15000001192092918,0.24818007396558267,Static Easy,Unseen Low Skill,108
185,0.30000001192092896,0.3028131307890255,0.3275910280869678,0.5,0.15282133384058502,0.6483383152115932,Static Easy,Unseen Low Skill,108
186,0.30000001192092896,0.27542535319723677,0.3412925919726292,0.5,0.2977206507716201,0.6331633053242067,Static Easy,Unseen Low Skill,108
187,0.30000001192092896,0.2543615518269767,0.3202126712342003,0.5,0.15000001192092918,0.6489893652461972,Static Easy,Unseen Low Skill,108
188,0.30000001192092896,0.2357928164999501,0.3118957844234219,0.5,0.19430028940796393,0.6449751818380327,Static Easy,Unseen Low Skill,108
189,0.30000001192092896,0.26561233505770887,0.34939839519252935,0.5,0.15410405035920374,0.6471196752044533,Static Easy,Unseen Low Skill,108
190,0.30000001192092896,0.24602048640837798,0.3153061621644363,0.5,0.15000001192092915,0.6492346906996854,Static Easy,Unseen Low Skill,108
191,0.30000001192092896,0.22799875719187943,0.3100724307216619,0.5,0.24124386955874952,0.6403719915080421,Static Easy,Unseen Low Skill,108
192,0.30000001192092896,0.21359245982490527,0.29296996550156507,0.4,0.18043237175544227,0.24730826454937788,Static Easy,Unseen Low Skill,108
193,0.30000001192092896,0.20145706338110264,0.26958010622713413,0.3,0.17310195054708175,-0.31078920036606467,Static Easy,Unseen Low Skill,108
194,0.30000001192092896,0.19100461491953452,0.2348414948718938,0.2,0.1822593828361406,-1.0299680130272084,Static Easy,Unseen Low Skill,108
195,0.30000001192092896,0.18260392429092978,0.17800230209534915,0.1,0.15000001192092918,-1.9039001162968603,Static Easy,Unseen Low Skill,108
196,0.30000001192092896,0.22046333725661577,0.3261980432189533,0.2,0.15000001192092918,-1.0313099033530402,Static Easy,Unseen Low Skill,108
197,0.30000001192092896,0.20764383827744884,0.24273166326388979,0.2,0.15000001192092918,-1.027136584355287,Static Easy,Unseen Low Skill,108
198,0.30000001192092896,0.19674726414515695,0.23632191377430634,0.2,0.15000001192092918,-1.0268160968808078,Static Easy,Unseen Low Skill,108
199,0.30000001192092896,0.23248517613270886,0.3191263732918397,0.2,0.15000001192092918,-1.0309563198566845,Static Easy,Unseen Low Skill,108
200,0.30000001192092896,0.21786240132212797,0.24874258270193633,0.2,0.15000001192092918,-1.0274371303271894,Static Easy,Unseen Low Skill,108
1,0.5,0.17475000000000002,0.5,0.0,0.35,-2.9799999999999995,Static Medium,Unseen Low Skill,108
2,0.5,0.1957875,0.5,0.0,0.35,-2.9799999999999995,Static Medium,Unseen Low Skill,108
3,0.5,0.213669375,0.5,0.0,0.35000000000000003,-2.9799999999999995,Static Medium,Unseen Low Skill,108
4,0.5,0.22600503420744122,0.5,0.0,0.5409289695039174,-2.999092896950391,Static Medium,Unseen Low Skill,108
5,0.5,0.23935427907632506,0.04449748289627939,0.0,0.35,-2.9572248741448135,Static Medium,Unseen Low Skill,108
6,0.5,0.25018531845839487,0.036103464606899505,0.0,0.38438791709875897,-2.9602439649402204,Static Medium,Unseen Low Skill,108
7,0.5,0.25902312129555194,0.02945934279052348,0.0,0.4089599596055817,-2.9623689631000842,Static Medium,Unseen Low Skill,108
8,0.5,0.2674196531012191,0.02798843935222403,0.0,0.35,-2.956399421967611,Static Medium,Unseen Low Skill,108
9,0.5,0.27225173518265844,0.01610694027146453,0.0,0.5036646635585177,-2.9711718133694243,Static Medium,Unseen Low Skill,108
10,0.5,0.27638891887293426,0.01379061230091938,0.0,0.5016704021550279,-2.9708565708305485,Static Medium,Unseen Low Skill,108
11,0.5,0.2800537277640553,0.012216029637070053,0.0,0.49179021852925625,-2.9697898233347786,Static Medium,Unseen Low Skill,108
12,0.5,0.285295668599447,0.017473136117972327,0.0,0.35000000000000003,-2.955873656805898,Static Medium,Unseen Low Skill,108
13,0.5,0.28975131830952994,0.014852165700276504,0.0,0.35,-2.9557426082850133,Static Medium,Unseen Low Skill,108
14,0.5,0.29347669548620764,0.012417923922259017,0.0,0.3541283384595203,-2.9560337300420643,Static Medium,Unseen Low Skill,108
15,0.5,0.2967051911632765,0.010761652256896181,0.0,0.35,-2.9555380826128443,Static Medium,Unseen Low Skill,108
16,0.5,0.2986786811117039,0.006578299828091355,0.0,0.40138209180540774,-2.9604671241719447,Static Medium,Unseen Low Skill,108
17,0.5,0.30112687894494833,0.008160659444148038,0.0,0.35,-2.955408032972207,Static Medium,Unseen Low Skill,108
18,0.5,0.3032078471032061,0.006936560527525809,0.0,0.35000000000000003,-2.955346828026376,Static Medium,Unseen Low Skill,108
19,0.5,0.30497667003772516,0.0058960764483969585,0.0,0.35,-2.9552948038224196,Static Medium,Unseen Low Skill,108
20,0.5,0.30392341686756885,0.0035108439005210046,0.0,0.5204501776331684,-2.9722205599583424,Static Medium,Unseen Low Skill,108
21,0.5,0.30344059837297643,0.0016093949819746822,0.0,0.4929537309638048,-2.9693758428454786,Static Medium,Unseen Low Skill,108
22,0.5,0.30517450861703,0.0057797008135117844,0.0,0.35,-2.955288985040675,Static Medium,Unseen Low Skill,108
23,0.5,0.3059035116519759,0.002430010116486303,0.0,0.399654711499974,-2.960086971655821,Static Medium,Unseen Low Skill,108
24,0.5,0.3065925603032406,0.002296828837549142,0.0,0.3950283067292583,-2.9596176721148026,Static Medium,Unseen Low Skill,108
25,0.5,0.3078536762577545,0.004203719848379667,0.0,0.35000000000000003,-2.9552101859924185,Static Medium,Unseen Low Skill,108
26,0.5,0.30807594842872443,0.000740907236566335,0.0,0.40664509269112825,-2.9607015546309405,Static Medium,Unseen Low Skill,108
27,0.5,0.3091145561644158,0.0034620257856377845,0.0,0.35,-2.9551731012892817,Static Medium,Unseen Low Skill,108
28,0.5,0.3099973727397534,0.0029427219177921016,0.0,0.35,-2.9551471360958894,Static Medium,Unseen Low Skill,108
29,0.5,0.3107477668287904,0.002501313630123264,0.0,0.35000000000000003,-2.955125065681506,Static Medium,Unseen Low Skill,108
30,0.5,0.30983632819030305,0.0030381287949578784,0.0,0.45328490761125356,-2.965480397200873,Static Medium,Unseen Low Skill,108
31,0.5,0.31045308590428494,0.0020558590466062676,0.0,0.36051953716484403,-2.9561547466688145,Static Medium,Unseen Low Skill,108
32,0.5,0.3111351230186422,0.00227345704785753,0.0,0.35,-2.9551136728523923,Static Medium,Unseen Low Skill,108
33,0.5,0.3117148545658459,0.001932438490678895,0.0,0.35,-2.9550966219245334,Static Medium,Unseen Low Skill,108
34,0.5,0.311494907673948,0.0007331563063263657,0.0,0.3975145804680681,-2.9597881158621226,Static Medium,Unseen Low Skill,108
35,0.5,0.3118750957131285,0.0012672934639351152,0.0,0.3597050539818173,-2.956033870071378,Static Medium,Unseen Low Skill,108
36,0.5,0.3111530012309855,0.0024069816071433103,0.0,0.4293886750115812,-2.9630592165815144,Static Medium,Unseen Low Skill,108
37,0.5,0.3110748015033754,0.0002606657587001793,0.0,0.3936833028641485,-2.9593813635743493,Static Medium,Unseen Low Skill,108
38,0.5,0.3086278753973484,0.008156420353423427,0.0,0.552380392034714,-2.975645860221142,Static Medium,Unseen Low Skill,108
39,0.5,0.3095836940877461,0.003186062301325815,0.0,0.35,-2.955159303115066,Static Medium,Unseen Low Skill,108
40,0.5,0.3103961399745842,0.002708152956126919,0.0,0.35000000000000003,-2.955135407647806,Static Medium,Unseen Low Skill,108
41,0.5,0.30905944697950877,0.00445564331691814,0.0,0.4851514665925206,-2.9687379288250972,Static Medium,Unseen Low Skill,108
42,0.5,0.3099505299325825,0.0029702765102456175,0.0,0.35,-2.955148513825512,Static Medium,Unseen Low Skill,108
43,0.5,0.3107079504426951,0.002524735033708758,0.0,0.35,-2.955126236751685,Static Medium,Unseen Low Skill,108
44,0.5,0.3113517578762909,0.0021460247786524445,0.0,0.35,-2.9551073012389324,Static Medium,Unseen Low Skill,108
45,0.5,0.31156860240214235,0.0007228150861716409,0.0,0.3720261195136581,-2.957238752705674,Static Medium,Unseen Low Skill,108
46,0.5,0.312083312041821,0.0017156987989287997,0.0,0.35000000000000003,-2.955085784939946,Static Medium,Unseen Low Skill,108
47,0.5,0.3103626162166546,0.005735652750554682,0.0,0.49387993459288354,-2.9696747760968156,Static Medium,Unseen Low Skill,108
48,0.5,0.31105822378415643,0.0023186918916726917,0.0,0.35,-2.955115934594583,Static Medium,Unseen Low Skill,108
49,0.5,0.311649490216533,0.001970888107921759,0.0,0.35000000000000003,-2.955098544405396,Static Medium,Unseen Low Skill,108
50,0.5,0.3119180480194062,0.0008951926762440499,0.0,0.3656012443097891,-2.9566048840647907,Static Medium,Unseen Low Skill,108
51,0.5,0.3098106120101032,0.0070247866976767825,0.0,0.5213152537594733,-2.9724827647108305,Static Medium,Unseen Low Skill,108
52,0.5,0.31026867329538366,0.0015268709509350387,0.0,0.3713564608802671,-2.957211989635573,Static Medium,Unseen Low Skill,108
53,0.5,0.30905351837069883,0.00405051641561599,0.0,0.4783235953584831,-2.9680348853566287,Static Medium,Unseen Low Skill,108
54,0.5,0.354945490615094,0.3029732408146506,0.1,0.35,-1.9301486620407324,Static Medium,Unseen Low Skill,108
55,0.5,0.34853433973195014,0.17137050294381287,0.1,0.3779551527253163,-1.9263640404197222,Static Medium,Unseen Low Skill,108
56,0.5,0.3435041887721576,0.16676716986597512,0.1,0.35000000000000003,-1.9233383584932986,Static Medium,Unseen Low Skill,108
57,0.5,0.33800649452346854,0.1683256474956303,0.1,0.43147106219102926,-1.9315633885938843,Static Medium,Unseen Low Skill,108
58,0.5,0.3343509342106788,0.1621852010426326,0.1,0.36363907561796605,-1.924473167613928,Static Medium,Unseen Low Skill,108
59,0.5,0.331448294079077,0.15967546710533945,0.1,0.35000000000000003,-1.9229837733552668,Static Medium,Unseen Low Skill,108
60,0.5,0.32839741279730716,0.16016960427256605,0.1,0.38890914466055027,-1.926899394679683,Static Medium,Unseen Low Skill,108
61,0.5,0.3263878008777111,0.1566987063986536,0.1,0.35,-1.9228349353199325,Static Medium,Unseen Low Skill,108
62,0.5,0.32467963074605444,0.15569390043885556,0.1,0.35,-1.9227846950219425,Static Medium,Unseen Low Skill,108
63,0.5,0.32322768613414626,0.15483981537302727,0.1,0.35000000000000003,-1.9227419907686512,Static Medium,Unseen Low Skill,108
64,0.5,0.32199353321402435,0.0041138430670731585,0.0,0.35000000000000003,-2.955205692153353,Static Medium,Unseen Low Skill,108
65,0.5,0.3170107681366583,0.01660921692455347,0.0,0.6122490063508254,-2.9820553614813097,Static Medium,Unseen Low Skill,108
66,0.5,0.31670915291615953,0.001005384068329146,0.0,0.35,-2.955050269203416,Static Medium,Unseen Low Skill,108
67,0.5,0.31545302411678594,0.004187095997911894,0.0,0.4166503907966421,-2.961874393879559,Static Medium,Unseen Low Skill,108
68,0.5,0.3570349438906907,0.2886063992463491,0.1,0.573341773905158,-1.9517644973528332,Static Medium,Unseen Low Skill,108
69,0.5,0.34819018208897284,0.1794825393390596,0.1,0.5193013478742845,-1.9409042617543812,Static Medium,Unseen Low Skill,108
70,0.5,0.34321165477562693,0.16659509104448647,0.1,0.35000000000000003,-1.923329754552224,Static Medium,Unseen Low Skill,108
71,0.5,0.3389799065592829,0.16410582738781349,0.1,0.35,-1.9232052913693904,Static Medium,Unseen Low Skill,108
72,0.5,0.3349738543267466,0.1633535074417878,0.1,0.37727108324292646,-1.925894783696382,Static Medium,Unseen Low Skill,108
73,0.5,0.3319777761777346,0.15998692716337334,0.1,0.35000000000000003,-1.9229993463581685,Static Medium,Unseen Low Skill,108
74,0.5,0.3294311097510744,0.15848888808886735,0.1,0.35000000000000003,-1.922924444404443,Static Medium,Unseen Low Skill,108
75,0.5,0.32726644328841326,0.15721555487553726,0.1,0.35000000000000003,-1.9228607777437767,Static Medium,Unseen Low Skill,108
76,0.5,0.32528923783439184,0.15659068484673813,0.1,0.35914926405062925,-1.9237444606473997,Static Medium,Unseen Low Skill,108
77,0.5,0.32374585215923307,0.15514461891719594,0.1,0.35,-1.9227572309458596,Static Medium,Unseen Low Skill,108
78,0.5,0.32079287367582077,0.009843261611374304,0.0,0.4594067106351548,-2.9664328341440833,Static Medium,Unseen Low Skill,108
79,0.5,0.3192683614570288,0.005081707395973301,0.0,0.39370541116125796,-2.959624626485924,Static Medium,Unseen Low Skill,108
80,0.5,0.3186281072384745,0.0021341807285144287,0.0,0.35000000000000003,-2.9551067090364254,Static Medium,Unseen Low Skill,108
81,0.5,0.36308389115270334,0.2981859463807628,0.1,0.35000000000000003,-1.929909297319038,Static Medium,Unseen Low Skill,108
82,0.5,0.35587130747979784,0.1740419455763517,0.1,0.35,-1.9237020972788175,Static Medium,Unseen Low Skill,108
83,0.5,0.3497406113578282,0.17043565373989897,0.1,0.35000000000000003,-1.9235217826869948,Static Medium,Unseen Low Skill,108
84,0.5,0.34452951965415396,0.16737030567891412,0.1,0.35,-1.9233685152839455,Static Medium,Unseen Low Skill,108
85,0.5,0.3401000917060309,0.16476475982707703,0.1,0.35000000000000003,-1.9232382379913537,Static Medium,Unseen Low Skill,108
86,0.5,0.3356994650698244,0.16466875545402174,0.1,0.39237419202012525,-1.9274708569747137,Static Medium,Unseen Low Skill,108
87,0.5,0.33259454530935073,0.16034973253491222,0.1,0.35,-1.9230174866267453,Static Medium,Unseen Low Skill,108
88,0.5,0.32954997758248467,0.16014855908955355,0.1,0.3770257286975628,-1.9257100008242338,Static Medium,Unseen Low Skill,108
89,0.5,0.37236748094511196,0.3427250112087577,0.2,0.35000000000000003,-1.0521362505604375,Static Medium,Unseen Low Skill,108
90,0.5,0.3631632573067945,0.23068074546105827,0.2,0.3899400997700446,-1.050528047250057,Static Medium,Unseen Low Skill,108
91,0.5,0.3554624734633396,0.17566927947818303,0.1,0.3817530164957148,-1.9269587656234803,Static Medium,Unseen Low Skill,108
92,0.5,0.34889805240823607,0.17188140351701173,0.1,0.38300333570683776,-1.9268944037465343,Static Medium,Unseen Low Skill,108
93,0.5,0.34331897808600376,0.16859691440744118,0.1,0.38295776406646215,-1.9267256221270181,Static Medium,Unseen Low Skill,108
94,0.5,0.3390711313731032,0.1641594890430019,0.1,0.35,-1.92320797445215,Static Medium,Unseen Low Skill,108
95,0.5,0.3353268608698912,0.1624809016773733,0.1,0.3589067198164334,-1.924014717065512,Static Medium,Unseen Low Skill,108
96,0.5,0.3318519739986604,0.1615829562374361,0.1,0.378390516049809,-1.9259181994168526,Static Medium,Unseen Low Skill,108
97,0.5,0.32932417789886137,0.15842598699933022,0.1,0.35,-1.9229212993499663,Static Medium,Unseen Low Skill,108
98,0.5,0.3259289608825952,0.16131739005422066,0.1,0.4331060220957986,-1.9313764717122908,Static Medium,Unseen Low Skill,108
99,0.5,0.32428961675020596,0.005464480441297603,0.0,0.35,-2.9552732240220645,Static Medium,Unseen Low Skill,108
100,0.5,0.3228961742376751,0.004644808375102977,0.0,0.35,-2.9552322404187548,Static Medium,Unseen Low Skill,108
101,0.5,0.32171174810202385,0.00394808711883754,0.0,0.35,-2.9551974043559417,Static Medium,Unseen Low Skill,108
102,0.5,0.3657049858867203,0.2966441259489881,0.1,0.35000000000000003,-1.9298322062974491,Static Medium,Unseen Low Skill,108
103,0.5,0.35809923800371224,0.1753524929433602,0.1,0.35000000000000003,-1.9237676246471678,Static Medium,Unseen Low Skill,108
104,0.5,0.35163435230315543,0.17154961900185614,0.1,0.35,-1.9235774809500925,Static Medium,Unseen Low Skill,108
105,0.5,0.3461391994576821,0.16831717615157776,0.1,0.35000000000000003,-1.9234158588075787,Static Medium,Unseen Low Skill,108
106,0.5,0.3414683195390298,0.1655695997288411,0.1,0.35000000000000003,-1.923278479986442,Static Medium,Unseen Low Skill,108
107,0.5,0.3353929206952422,0.17025132947929184,0.1,0.49034339419553796,-1.9375469058935184,Static Medium,Unseen Low Skill,108
108,0.5,0.33233398259095587,0.16019646034762114,0.1,0.35000000000000003,-1.9230098230173809,Static Medium,Unseen Low Skill,108
109,0.5,0.3290761496700012,0.16085944306984887,0.1,0.39384903548741823,-1.9274278757022343,Static Medium,Unseen Low Skill,108
110,0.5,0.32696472721950104,0.15703807483500062,0.1,0.35,-1.9228519037417497,Static Medium,Unseen Low Skill,108
111,0.5,0.32335275003967257,0.16203992393276154,0.1,0.4711512064602198,-1.93521711684266,Static Medium,Unseen Low Skill,108
112,0.5,0.3220998375337217,0.0041763750198362815,0.0,0.35,-2.9552088187509913,Static Medium,Unseen Low Skill,108
113,0.5,0.31886882262657945,0.010770049690474043,0.0,0.4944026184722639,-2.9699787643317497,Static Medium,Unseen Low Skill,108
114,0.5,0.31828849923259256,0.0019344113132897245,0.0,0.35,-2.955096720565664,Static Medium,Unseen Low Skill,108
115,0.5,0.3177952243477037,0.0016442496162962783,0.0,0.35,-2.9550822124808143,Static Medium,Unseen Low Skill,108
116,0.5,0.3623759406955481,0.2986023878261482,0.1,0.35000000000000003,-1.9299301193913072,Static Medium,Unseen Low Skill,108
117,0.5,0.35325453330215334,0.18040469131131598,0.1,0.4843344192708373,-1.9374536764926495,Static Medium,Unseen Low Skill,108
118,0.5,0.34751635330683034,0.1691272666510767,0.1,0.35,-1.9234563633325537,Static Medium,Unseen Low Skill,108
119,0.5,0.3426389003108058,0.16625817665341522,0.1,0.35000000000000003,-1.9233129088326706,Static Medium,Unseen Low Skill,108
120,0.5,0.33849306526418493,0.16381945015540292,0.1,0.35,-1.92319097250777,Static Medium,Unseen Low Skill,108
121,0.5,0.3349691054745572,0.1617465326320925,0.1,0.35,-1.9230873266316044,Static Medium,Unseen Low Skill,108
122,0.5,0.33176103960527087,0.16069355289762113,0.1,0.3641800032068501,-1.924452677965566,Static Medium,Unseen Low Skill,108
123,0.5,0.32924688366448024,0.15838051980263546,0.1,0.35,-1.9229190259901316,Static Medium,Unseen Low Skill,108
124,0.5,0.32599623701922065,0.16083548881753199,0.1,0.4242409397058363,-1.93046586841146,Static Medium,Unseen Low Skill,108
125,0.5,0.3243216816026282,0.15558185138864147,0.1,0.35167465758062233,-1.9229465583274943,Static Medium,Unseen Low Skill,108
126,0.5,0.3216065186478028,0.00905054318275117,0.0,0.4377940476287414,-2.964231931922011,Static Medium,Unseen Low Skill,108
127,0.5,0.32061554085063243,0.0033032593239014085,0.0,0.35,-2.955165162966195,Static Medium,Unseen Low Skill,108
